,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use,effective,efficient,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,max,other_m,align_type
38,Garden,110579,Alaska 0-10-10 Morbloom Fertilizer 1 Gal bottle (concentrate),http://www.homedepot.com/p/202817750,Homedepot,PenningtonFertilizer,202817757,202817750,Yes,2022-05-02T00:00:00,2022,5,18,My roses are VERY happy!...,My roses are VERY happy!,organic reviews,17.93,5,0,0,0,No,my roses are very happy!,5/2/2022,5,positive,0.0,0.0,1.0,0.0,positive,,,effective,,0.9684622287750244,,"('', '', 'effective', '', '')"
39,Garden,100016,Pennington UltraGreen Weed and Feed 30-0-4,https://www.amazon.com/dp/B07N29LSZ1,Amazon,PenningtonFertilizer,B07N29LSZ1,B07N29LSZ1,No,2022-04-20T00:00:00,2022,4,16,The weeds ignored it,And the grass is no better,organic reviews,22.99,1,0,0,0,No,and the grass is no better,4/20/2022,6,negative,0.0,0.0,1.0,0.0,negative,,,,,0.11216754466295242,other,"('', '', '', '', 'other')"
40,Garden,143935,Ironite Mineral Supplement 1-0-1 by Pennington 30lb bag ,https://www.lowes.com/pd/Ironite-15-lb-Improves-Soil-Structure/50260119,Lowes,PenningtonFertilizer,50260121,50260121,No,2022-06-18T00:00:00,2022,6,24,Pennington Ironite Mineral Supplement 1-0-0,"[This review was collected as part of a promotion.] Pennington Ironite Mineral Supplement 1-0-0 is a great product for lawn, bushes, and flowers. It worked great for a small spot about 8 8 in the back yard where I had sparsely grass and bushes. Grass is taking a greener and fuller look and bushes are a lot healthier. Thank you for the opportunity to try and help make my lawn nicer.",syndicated reviews,30.48,5,2,0,0,Yes,"[this review was collected as part of a promotion.] pennington ironite mineral supplement 1-0-0 is a great product for lawn, bushes, and flowers. it worked great for a small spot about 8 8 in the back yard where i had sparsely grass and bushes. grass is taking a greener and fuller look and bushes are a lot healthier. thank you for the opportunity to try and help make my lawn nicer.",6/18/2022,71,positive,0.0,0.0,1.0,0.0,positive,cost,efficient,effective,,0.9994288682937622,,"('cost', 'efficient', 'effective', '', '')"
41,Garden,142353,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,http://www.homedepot.com/p/205561089,Homedepot,PenningtonFertilizer,205561089,205561089,No,2022-06-29T00:00:00,2022,6,26,Healthy Grass,[This review was collected as part of a promotion.] My lawn is looking greener and healthier than ever. I would recommend for continued lawn care.,syndicated reviews,19.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] my lawn is looking greener and healthier than ever. i would recommend for continued lawn care.,6/29/2022,25,positive,0.0,0.0,1.0,0.0,positive,,efficient,effective,,0.9986708760261536,,"('', 'efficient', 'effective', '', '')"
42,Garden,77062,Alaska 5-1-1 Fish Fertilizer 1 Gal (concentrate),http://www.homedepot.com/p/202949934,Homedepot,PenningtonFertilizer,100211859,202949934,Yes,2022-03-15T00:00:00,2022,3,11,The best! Plants love it and the smell goes away...,The best! Plants love it and the smell goes away after a day,organic reviews,24.99,5,0,0,0,No,the best! plants love it and the smell goes away after a day,3/15/2022,13,positive,0.0,0.0,1.0,1.0,positive,,efficient,effective,ease of use,0.9970343112945557,,"('', 'efficient', 'effective', 'ease of use', '')"
43,Garden,142336,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,http://www.homedepot.com/p/205561089,Homedepot,PenningtonFertilizer,205561089,205561089,No,2022-06-23T00:00:00,2022,6,25,Ironite,[This review was collected as part of a promotion.] I liked how this product helped my yard. My grass is starting to look alot healthier.,syndicated reviews,19.98,5,1,0,0,Yes,[this review was collected as part of a promotion.] i liked how this product helped my yard. my grass is starting to look alot healthier.,6/23/2022,25,positive,0.0,0.0,1.0,0.0,positive,,efficient,effective,ease of use,0.9985788464546204,,"('', 'efficient', 'effective', 'ease of use', '')"
44,Garden,6929,Alaska 5-1-1 Fish Fertilizer 1 Gal (concentrate),http://www.homedepot.com/p/t/100211859,Homedepot,PenningtonFertilizer,100211859,202949934,Yes,2021-06-01T00:00:00,2021,6,22,My roses love Alaska Fish Fertilizer! Doesnt burn the roots!...,My roses love Alaska Fish Fertilizer! Doesnt burn the roots!,organic reviews,24.99,5,0,0,0,No,my roses love alaska fish fertilizer! doesnt burn the roots!,6/1/2021,10,positive,0.0,0.0,1.0,0.0,positive,,efficient,effective,ease of use,0.9812371730804443,,"('', 'efficient', 'effective', 'ease of use', '')"
45,Garden,100207,Alaska 5-1-1 Fish Fertilizer 5 Gal Bucket (concentrate),http://www.homedepot.com/p/202949934,Homedepot,PenningtonFertilizer,202949934,202949934,Yes,2022-04-19T00:00:00,2022,4,16,Good success with fish emulsion....,Good success with fish emulsion.,organic reviews,99.97,5,0,0,0,No,good success with fish emulsion.,4/19/2022,5,positive,0.0,0.0,1.0,0.0,positive,,efficient,effective,,0.9991022348403931,,"('', 'efficient', 'effective', '', '')"
46,Garden,52336,Ironite Plus Lawn & Plant Food 3lb resealable bag,https://www.lowes.com/pd/Ironite-Plus-375-sq-ft-12-10-10/3048073,Lowes,PenningtonFertilizer,3048073,3048073,No,2021-08-05T00:00:00,2021,8,31,Not regular ironite,"Not regular ironite, it is only fertilizer with 2% iron",organic reviews,5.97,1,0,0,0,No,"not regular ironite, it is only fertilizer with 2% iron",8/5/2021,10,neutral,0.0,0.0,1.0,0.0,neutral,,,effective,,0.8388702273368835,,"('', '', 'effective', '', '')"
47,Garden,110525,Alaska 5-1-1 Fish Fertilizer 1 Gal (concentrate),http://www.homedepot.com/p/202949934,Homedepot,PenningtonFertilizer,100211859,202949934,Yes,2022-05-05T00:00:00,2022,5,18,one of the ingredients that I make my homemade oxygenated...,one of the ingredients that I make my homemade oxygenated fertilizer with,organic reviews,24.99,5,0,0,0,No,one of the ingredients that i make my homemade oxygenated fertilizer with,5/5/2022,12,positive,0.0,1.0,1.0,0.0,neutral,,,effective,,0.7931196689605713,,"('', '', 'effective', '', '')"
48,Garden,25684,Pennington UltraGreen Lawn Fertilizer 30-0-4,http://www.homedepot.com/p/t/312265378,Homedepot,PenningtonFertilizer,312265378,312265378,No,2021-07-17T00:00:00,2021,7,28,My sickly thin and yellow lawn is now dark lush...,My sickly thin and yellow lawn is now dark lush green and healthier thicker blades of grass after only one application. I definitely will use this again.,organic reviews,13.48,5,0,0,0,No,my sickly thin and yellow lawn is now dark lush green and healthier thicker blades of grass after only one application. i definitely will use this again.,7/17/2021,27,positive,0.0,0.0,0.0,1.0,positive,,efficient,effective,ease of use,0.9988343715667725,,"('', 'efficient', 'effective', 'ease of use', '')"
49,Garden,16668,Pennington Fast Acting Lime 30lb,http://www.homedepot.com/p/t/205876384,Homedepot,PenningtonFertilizer,205876384,205876384,No,2021-11-16T00:00:00,2021,11,46,Lime,Spreading was good ! Waiting to see if helped yard!,organic reviews,17.28,4,0,0,0,No,spreading was good ! waiting to see if helped yard!,11/16/2021,10,neutral,0.0,1.0,1.0,0.0,positive,,efficient,effective,,0.9791280031204224,,"('', 'efficient', 'effective', '', '')"
50,Garden,141404,Alaska 0-10-10 Morbloom Fertilizer 1 Gal bottle (concentrate),http://www.homedepot.com/p/202817750,Homedepot,PenningtonFertilizer,202817757,202817750,Yes,2022-06-01T00:00:00,2022,6,22,Pierrot,"I tried  before i think that it work good, just follow the instructions.",organic reviews,18.47,5,0,0,0,No,"i tried  before i think that it work good, just follow the instructions.",6/1/2022,14,positive,0.0,1.0,0.0,0.0,neutral,,efficient,effective,ease of use,0.9879406094551086,,"('', 'efficient', 'effective', 'ease of use', '')"
51,Garden,4950,Pennington UltraGreen Weed and Feed 30-0-4,https://www.amazon.com/Pennington-100536600-UltraGreen-Fertilizer-Covers/dp/B07N29LSZ1/ref=sr_1_1?keywords=021496019949&qid=1637068532&sr=8-1,Amazon,PenningtonFertilizer,B07N29LSZ1,B07N29LSZ1,No,2021-06-26T00:00:00,2021,6,25,Excellent Weed & Feed,"This is an excellent Weed & Feed. Make sure its going to rain (cats & dogs) before you spread, because if you dont it will burn your lawn. All the sprinklering in the world not replace a good thunderstorm.",organic reviews,19.98,5,0,0,0,No,"this is an excellent weed & feed. make sure its going to rain (cats & dogs) before you spread, because if you dont it will burn your lawn. all the sprinklering in the world not replace a good thunderstorm.",6/26/2021,39,positive,0.0,0.0,1.0,0.0,positive,,,effective,,0.9814484715461731,,"('', '', 'effective', '', '')"
52,Garden,143804,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,https://www.lowes.com/pd/Ironite-15-lb-Improves-Soil-Structure/50260119,Lowes,PenningtonFertilizer,50260119,50260121,Yes,2022-06-24T00:00:00,2022,6,25,Good fertilizer,"[This review was collected as part of a promotion.] This is a good fertilizer, but I didnt notice anything special about it. My grass looks better as it gets more water and sun, so Im not sure the fertilizer is doing anything. It is easy to spread.",syndicated reviews,19.98,3,0,0,0,Yes,"[this review was collected as part of a promotion.] this is a good fertilizer, but i didnt notice anything special about it. my grass looks better as it gets more water and sun, so im not sure the fertilizer is doing anything. it is easy to spread.",6/24/2022,47,neutral,0.0,1.0,0.0,0.0,neutral,,efficient,,ease of use,0.9667379260063171,,"('', 'efficient', '', 'ease of use', '')"
53,Garden,131428,Alaska 5-1-1 Fish Fertilizer 1 Gal (concentrate),http://www.homedepot.com/p/202949934,Homedepot,PenningtonFertilizer,100211859,202949934,Yes,2022-05-22T00:00:00,2022,5,20,Question,I recently purchased this product. Is it suppose to look like paste? Photo of the product on the bottle cap.,organic reviews,20.52,3,1,0,1,No,i recently purchased this product. is it suppose to look like paste? photo of the product on the bottle cap.,5/22/2022,20,neutral,0.0,1.0,0.0,0.0,neutral,,,,,0.49003416299819946,other,"('', '', '', '', 'other')"
54,Garden,23034,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,http://www.homedepot.com/p/t/205561089,Homedepot,PenningtonFertilizer,205561089,205561089,Yes,2021-07-22T00:00:00,2021,7,29,Its the first time I buy this brand and I...,Its the first time I buy this brand and I was surprised how good it works. My lawn looks wonderful.Highly recommend it.,organic reviews,18.98,5,0,0,0,No,its the first time i buy this brand and i was surprised how good it works. my lawn looks wonderful.highly recommend it.,7/22/2021,22,positive,0.0,0.0,1.0,0.0,positive,cost,efficient,effective,ease of use,0.9971228241920471,,"('cost', 'efficient', 'effective', 'ease of use', '')"
55,Garden,143714,Ironite Mineral Supplement 1-0-0 1 15 lbs.,https://www.lowes.com/pd/Ironite-Ironite-1-0-0/5012913023,Lowes,PenningtonFertilizer,5012913023,5012913023,No,2022-06-18T00:00:00,2022,6,24,Greener for sure,[This review was collected as part of a promotion.] I do feel that this product added a deeper green. I would use it in the future.,syndicated reviews,19.98,3,0,0,0,Yes,[this review was collected as part of a promotion.] i do feel that this product added a deeper green. i would use it in the future.,6/18/2022,26,positive,0.0,0.0,1.0,0.0,positive,,efficient,effective,,0.9976831674575806,,"('', 'efficient', 'effective', '', '')"
56,Garden,140894,Ironite Mineral Supplement 1-0-0 1 15 lbs.,http://www.homedepot.com/p/317814846,Homedepot,PenningtonFertilizer,317814846,317814846,No,2022-06-14T00:00:00,2022,6,24,Simple to use,"[This review was collected as part of a promotion.] Loved the simplicity of this product when spreading this in my yard and it is making lawn greener. One improvement would be a finer particle size for better distribution. But overall, I enjoyed using this product!",syndicated reviews,0.0,4,0,0,0,Yes,"[this review was collected as part of a promotion.] loved the simplicity of this product when spreading this in my yard and it is making lawn greener. one improvement would be a finer particle size for better distribution. but overall, i enjoyed using this product!",6/14/2022,45,positive,0.0,1.0,1.0,0.0,positive,,efficient,effective,ease of use,0.9992749691009521,,"('', 'efficient', 'effective', 'ease of use', '')"
57,Garden,131414,Alaska 5-1-1 Fish Fertilizer 32oz bottle (concentrate),http://www.homedepot.com/p/202949934,Homedepot,PenningtonFertilizer,100131259,202949934,Yes,2022-05-25T00:00:00,2022,5,21,Too early to give a great review put it on...,Too early to give a great review put it on several different plants. It stinks.,organic reviews,10.77,4,0,0,0,No,too early to give a great review put it on several different plants. it stinks.,5/25/2022,15,negative,0.0,0.0,1.0,0.0,negative,,,,,0.129108726978302,other,"('', '', '', '', 'other')"
58,Garden,140585,Ironite Plus Lawn & Garden Spray 7-0-1,http://www.homedepot.com/p/300274489,Homedepot,PenningtonFertilizer,300274489,300274489,No,2022-06-27T00:00:00,2022,6,26,Worked well,[This review was collected as part of a promotion.] I like how well this product sprayed onto the grass. Its too early to tell how the product has works or not. Im excited to see the results. Thank you bzz agent!!!,syndicated reviews,13.66,5,0,0,0,Yes,[this review was collected as part of a promotion.] i like how well this product sprayed onto the grass. its too early to tell how the product has works or not. im excited to see the results. thank you bzz agent!!!,6/27/2022,41,neutral,0.0,1.0,0.0,0.0,positive,,efficient,effective,,0.9933229684829712,,"('', 'efficient', 'effective', '', '')"
