,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use ,effectiveness,efficiency
25598,Garden,141530,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-06-02T00:00:00,2022,6,22,Gets ruined with rain or sprinkler water...,Gets ruined with rain or sprinkler water,organic reviews,23.97,1,0,0,0,No,gets ruined with rain or sprinkler water,6/2/22,7,neutral,,1,,
18682,Garden,130062,Corry’s Slug & Snail Killer 1.75lb,https://www.amazon.com/dp/B001M5CEFQ,Amazon,Corrys,B001M5CEFQ,B001M5CEFQ,No,2022-05-17T00:00:00,2022,5,20,Killed snails quick,Ill give it a 4 for taste just for fun. Dont eat it! Killed the snails eating this years sunflowers quick.,organic reviews,11.98,5,0,0,0,No,ill give it a 4 for taste just for fun. dont eat it! killed the snails eating this years sunflowers quick.,5/17/22,21,positive,,,1,
25523,Garden,141455,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-06-15T00:00:00,2022,6,24,"Unfortunately, this product did not work for me. The next...","Unfortunately, this product did not work for me. The next morning I could see the slimy slug trails right through the product, and my marigolds are still being eaten.",organic reviews,7.97,1,0,0,0,No,"unfortunately, this product did not work for me. the next morning i could see the slimy slug trails right through the product, and my marigolds are still being eaten.",6/15/22,29,negative,,,1,
25564,Garden,141496,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-06-16T00:00:00,2022,6,24,All the snails that were eating my plants are dead...,All the snails that were eating my plants are dead now.,organic reviews,13.97,4,0,0,0,No,all the snails that were eating my plants are dead now.,6/16/22,11,positive,,,1,
13058,Garden,77097,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-03-15T00:00:00,2022,3,11,Havent seen any slugs since Ive started using this last...,Havent seen any slugs since Ive started using this last year,organic reviews,23.97,5,0,0,0,No,havent seen any slugs since ive started using this last year,3/15/22,11,positive,,,1,
8204,Garden,68076,Corry's Moss B Ware 3lb,https://www.walmart.com//ip/Corry-s-Moss-B-Ware-Moss-Killer-Herbicide-3-lb-Shaker/16794595?selected=true,Walmart,Corrys,16794595,16794595,No,2021-06-25T00:00:00,2021,6,25,Simple!,"i really enjoyed using Corrys moss bware. It worked well and was easy to use.  I loved that one container was enough for my roof and it was simple to apply without any tools. as an avid gardener I was concerned for my plants but happy to see they werent harmed at all!This review was collected as part of a promotion, and the opinions are my own.",organic reviews,12.88,5,0,0,0,Yes,"i really enjoyed using corrys moss bware. it worked well and was easy to use.  i loved that one container was enough for my roof and it was simple to apply without any tools. as an avid gardener i was concerned for my plants but happy to see they werent harmed at all!this review was collected as part of a promotion, and the opinions are my own.",6/25/21,68,positive,,1,1,
25544,Garden,141476,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-06-22T00:00:00,2022,6,25,Good Slug bait,I have used Corrys in the past and am very satisfied with the product.,organic reviews,13.97,5,0,0,0,No,i have used corrys in the past and am very satisfied with the product.,6/22/22,14,positive,,,1,
762,Garden,5190,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-07-26T00:00:00,2021,7,30,Dissappearing Slug Killer,"Product claims it is rain tolerant and lasts for weeks. BAD NEWS. It melts away in one night, dissolves into the soil. GONE.",organic reviews,11.96,1,0,0,0,No,"product claims it is rain tolerant and lasts for weeks. bad news. it melts away in one night, dissolves into the soil. gone.",7/26/21,23,negative,,1,,
17038,Garden,110612,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-05-05T00:00:00,2022,5,18,Havent seen any snails since I put it out....,Havent seen any snails since I put it out.,organic reviews,7.97,5,0,0,0,No,havent seen any snails since i put it out.,5/5/22,9,positive,,,1,
28431,Garden,150344,Corry’s Slug & Snail Killer 1.75lb,https://www.walmart.com//ip/Corry-s-Ready-to-Use-Pellets-Slug-and-Snail-Killer-1-75-lbs/35610011?selected=true,Walmart,Corrys,35610011,35610011,No,2022-05-18T00:00:00,2022,5,20,bird food,"I put this out and around , slugs use it to get a better reach up . The Blue Jays gather it up every time I put it out , I have no idea why . I much prefer the old mix .",syndicated reviews,7.76,2,0,0,0,No,"i put this out and around , slugs use it to get a better reach up . the blue jays gather it up every time i put it out , i have no idea why . i much prefer the old mix .",5/18/22,43,negative,,,1,1
13050,Garden,77089,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-03-15T00:00:00,2022,3,11,Havent seen any slugs since Ive started using this last...,Havent seen any slugs since Ive started using this last year,organic reviews,7.97,5,0,0,0,No,havent seen any slugs since ive started using this last year,3/15/22,11,positive,,,1,
8203,Garden,68075,Corry's Moss B Ware 3lb,https://www.walmart.com//ip/Corry-s-Moss-B-Ware-Moss-Killer-Herbicide-3-lb-Shaker/16794595?selected=true,Walmart,Corrys,16794595,16794595,No,2021-06-28T00:00:00,2021,6,26,Easy use,"This review was collected as part of a promotion, and the opinions are my own. I used this on sidewalk wetting down the area first to have it attach better abs not blow away. The canister was easy enough to open and distribute the product. I have just put it on and it says it takes 3 to 4 weeks but Im hopeful this product works well.",organic reviews,12.88,4,0,0,0,Yes,"this review was collected as part of a promotion, and the opinions are my own. i used this on sidewalk wetting down the area first to have it attach better abs not blow away. the canister was easy enough to open and distribute the product. i have just put it on and it says it takes 3 to 4 weeks but im hopeful this product works well.",6/28/21,67,positive,,,1,1
17041,Garden,110615,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-04-27T00:00:00,2022,4,17,Perfect for demolishing snails...,Perfect for demolishing snails,organic reviews,7.97,5,0,0,0,No,perfect for demolishing snails,4/27/22,4,positive,,,1,
768,Garden,5217,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-10-22T00:00:00,2021,10,42,I have not seen a huge reduction in the snails I used to use Snairol and it worked much better,Just does not stop rtge snails no matter how much I use. I will try something else from now on.,organic reviews,11.96,4,0,0,0,No,just does not stop rtge snails no matter how much i use. i will try something else from now on.,10/22/21,20,negative,,,1,
14225,Garden,80028,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-04-05T00:00:00,2022,4,14,Quick delivery,I use it for slug control . Seems to work just fine,organic reviews,12.88,5,0,0,0,No,i use it for slug control . seems to work just fine,4/5/22,12,neutral,,,1,
19969,Garden,131552,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-05-14T00:00:00,2022,5,19,"Works just as effectively as the more expensive alternatives, but...","Works just as effectively as the more expensive alternatives, but at a much lower price.  Same results - dead slugs.",organic reviews,7.97,5,0,0,0,No,"works just as effectively as the more expensive alternatives, but at a much lower price.  same results - dead slugs.",5/14/22,21,positive,,1,1,
17042,Garden,110616,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-04-27T00:00:00,2022,4,17,,Snail problem this year very bad. This product works well and not harmful to pets. You do have to keep applying every 2 weeks.,organic reviews,7.97,5,0,0,0,No,snail problem this year very bad. this product works well and not harmful to pets. you do have to keep applying every 2 weeks.,4/27/22,24,positive,,,1,1
25595,Garden,141527,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-06-30T00:00:00,2022,6,26,Damage to plants stopped after first application....,Damage to plants stopped after first application.,organic reviews,23.97,5,0,0,0,No,damage to plants stopped after first application.,6/30/22,7,negative,,1,1,
25588,Garden,141520,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-06-15T00:00:00,2022,6,24,Kills Snails!!,Corrys Slug and Snail Killer is finally getting rid of the Snails around my house and flower beds. Ive been fighti g them for 6 years!,organic reviews,23.97,5,0,0,0,No,corrys slug and snail killer is finally getting rid of the snails around my house and flower beds. ive been fighti g them for 6 years!,6/15/22,26,positive,,,1,1
19973,Garden,131556,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-05-12T00:00:00,2022,5,19,It was cheaper of the two...,It was cheaper of the two,organic reviews,7.97,3,0,0,0,No,it was cheaper of the two,5/12/22,6,positive,1,,,
801,Garden,5348,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-07-22T00:00:00,2021,7,29,A slugs worst nighmare.,Kills the slugs dead over night. A must for my garden.,organic reviews,11.96,5,0,0,0,No,kills the slugs dead over night. a must for my garden.,7/22/21,11,positive,,,1,1
17045,Garden,110619,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-04T00:00:00,2022,5,18,I put 16 pounds around the perimeter of my house...,I put 16 pounds around the perimeter of my house and I havent seen a snail since then.,organic reviews,13.97,5,0,0,0,No,i put 16 pounds around the perimeter of my house and i havent seen a snail since then.,5/4/22,18,positive,,1,1,
28429,Garden,150342,Corry’s Slug & Snail Killer 1.75lb,https://www.walmart.com//ip/Corry-s-Ready-to-Use-Pellets-Slug-and-Snail-Killer-1-75-lbs/35610011?selected=true,Walmart,Corrys,35610011,35610011,No,2022-06-18T00:00:00,2022,6,24,I like your old mix better.,This works on slugs and snails but where is your insect one now.,syndicated reviews,7.76,3,0,0,0,No,this works on slugs and snails but where is your insect one now.,6/18/22,13,positive,,,1,
19982,Garden,131568,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-05-19T00:00:00,2022,5,20,Slug killer,Not sure if it works.,organic reviews,7.97,1,0,0,0,No,not sure if it works.,5/19/22,5,neutral,,,1,
13055,Garden,77094,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-03-16T00:00:00,2022,3,11,Get rid of garden slugs,I use Corrys every spring and summer. Keeps slugs away.,organic reviews,23.97,5,0,0,0,No,i use corrys every spring and summer. keeps slugs away.,3/16/22,10,positive,,,1,
13885,Garden,79102,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-04-01T00:00:00,2022,4,13,I used a liquid slug bait called Deadline.  I...,"I used a liquid slug bait called Deadline.  I prefer it to dry slug bait, but cant find it anywhere.",organic reviews,13.97,3,0,0,0,No,"i used a liquid slug bait called deadline.  i prefer it to dry slug bait, but cant find it anywhere.",4/1/22,21,neutral,,1,,
10589,Garden,72181,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-01-30T00:00:00,2022,1,4,Reliable/easy to spread and does the job.....,Reliable/easy to spread and does the job..,organic reviews,7.97,4,0,0,0,No,reliable/easy to spread and does the job..,1/30/22,7,positive,,1,1,
764,Garden,5194,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-07-30T00:00:00,2021,7,30,Facil de usar y efectivo en la elimination de babosas,pequena. Las bonuses en la.mayoria,organic reviews,11.96,5,0,0,0,No,pequena. las bonuses en la.mayoria,7/30/21,5,,,,,
25569,Garden,141501,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-06-30T00:00:00,2022,6,26,"It works to stop slugs eating your plants, however, it...","It works to stop slugs eating your plants, however, it only lasts for about 2 weeks.Ibought onelast yer that lasted for month at Home Depot.",organic reviews,23.97,3,0,0,0,No,"it works to stop slugs eating your plants, however, it only lasts for about 2 weeks.ibought onelast yer that lasted for month at home depot.",6/30/22,25,positive,,,,1
14359,Garden,80163,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-04-06T00:00:00,2022,4,14,I use this every spring through fall. It keeps the...,I use this every spring through fall. It keeps the snails and slugs away from flowers. I put it down a few weeks before I start planting.,organic reviews,7.97,5,0,0,0,No,i use this every spring through fall. it keeps the snails and slugs away from flowers. i put it down a few weeks before i start planting.,4/6/22,27,positive,,1,1,
17050,Garden,110624,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-05T00:00:00,2022,5,18,"Since applying this around my hostas, the slugs and snails...","Since applying this around my hostas, the slugs and snails have stopped chewing holes through them. It works!!",organic reviews,13.97,5,0,0,0,No,"since applying this around my hostas, the slugs and snails have stopped chewing holes through them. it works!!",5/5/22,18,positive,,,1,
1797,Garden,14384,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-09-21T00:00:00,2021,9,38,Excellent product - slugs all gone....,Excellent product - slugs all gone.,organic reviews,7.64,5,0,0,0,No,excellent product - slugs all gone.,9/21/21,6,positive,,,1,
24279,Garden,140209,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-06-24T00:00:00,2022,6,25,It really works!,"I found slugs eating leaves of young flowers. After applying this product, I found 2 dead slugs and have not found any more slugs and flowers are thriving!",organic reviews,25.98,5,0,0,0,No,"i found slugs eating leaves of young flowers. after applying this product, i found 2 dead slugs and have not found any more slugs and flowers are thriving!",6/24/22,28,positive,,,1,
