,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use,effective,efficient,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,naive_cost,naive_efficient,naive_effective,naive_easeofuse
50,Garden,430,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-09-16T00:00:00,2021,9,37,Great product,Great product work as advertised.,organic reviews,20.59,5,0,0,0,No,great product work as advertised.,9/16/2021,5,1,0,0,1,0,1,0,1,1,1,0,0,0,0
51,Garden,439,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-07-26T00:00:00,2021,7,30,Works great,Works great!,organic reviews,20.59,5,0,0,0,No,works great!,7/26/2021,2,1,0,0,1,0,1,0,1,1,1,0,0,0,0
52,Garden,441,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-08-22T00:00:00,2021,8,33,IT WORKS!!,I live in the country and fight these pest annually. This product works! Others are a waste of money and time.,organic reviews,20.59,5,0,0,0,No,i live in the country and fight these pest annually. this product works! others are a waste of money and time.,8/22/2021,21,1,0,0,1,1,-1,1,1,1,0,0,0,0,0
53,Garden,446,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-08-19T00:00:00,2021,8,33,works great,great product,organic reviews,20.59,5,0,0,0,No,great product,8/19/2021,2,1,0,0,1,0,1,0,1,1,1,0,0,0,0
54,Garden,450,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-07-18T00:00:00,2021,7,28,PERFECT fire ant bait to rid your life of these nasty pests!,"If you have fire ants you need this! Since it is a bait you do not have to water it in, the worker ants take it down to the queen. I use this all over my yard to keep it fire ant free. Caution - do not let your dogs help apply it, because my dogs like the scent and want to eat it ",organic reviews,20.59,5,0,0,0,No,"if you have fire ants you need this! since it is a bait you do not have to water it in, the worker ants take it down to the queen. i use this all over my yard to keep it fire ant free. caution - do not let your dogs help apply it, because my dogs like the scent and want to eat it ",7/18/2021,64,1,0,1,1,0,0,0,1,1,0,0,0,0,0
55,Garden,452,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-07-30T00:00:00,2021,7,30,Works Great!,This works the best of anything else I have tried. I have and will buy again!,organic reviews,20.59,5,0,0,0,No,this works the best of anything else i have tried. i have and will buy again!,7/30/2021,16,1,0,0,1,0,1,0,1,1,1,0,0,0,0
56,Garden,466,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-10-05T00:00:00,2021,10,40,Amdro is a great product & get rid of the ants!,Great product!,organic reviews,20.59,5,0,0,0,No,great product!,10/5/2021,2,1,0,0,1,0,1,0,1,1,1,0,0,0,0
57,Garden,471,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-08-26T00:00:00,2021,8,34,If you live in Florida and have a yard THIS is a must have,"Takes care of fire ants. Reasonable price. Great product! If you live in souther US and have a yard or land,this is a must have. Takes care of fire ants. No need to use a lot, this stuff is very potent.",organic reviews,20.59,5,0,0,0,No,"takes care of fire ants. reasonable price. great product! if you live in souther us and have a yard or land,this is a must have. takes care of fire ants. no need to use a lot, this stuff is very potent.",8/26/2021,41,1,1,0,1,1,1,1,1,1,1,0,0,0,0
58,Garden,474,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-07-09T00:00:00,2021,7,27,Effective,Local Hardware has Vice President of marketing who makes a Quarter of a million $ a year that no longer carries this product.,organic reviews,20.59,4,0,0,0,No,local hardware has vice president of marketing who makes a quarter of a million $ a year that no longer carries this product.,7/9/2021,23,0,1,0,1,0,-1,1,0,1,0,0,0,0,0
59,Garden,483,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-10-22T00:00:00,2021,10,42,Got rid of Ants!,OK so I had this ant trail along the pool and toward a source of food and back. Pesticide spray had no long term effect. Someone suggested an ant bait that would be taken back to the colony and eliminate the colony and the queen. This seemed to do that....theyre gone. At 2 pounds I now have enough to last a very long time.... 2 ounces would have done the trick and then some.,organic reviews,20.59,5,0,0,0,No,ok so i had this ant trail along the pool and toward a source of food and back. pesticide spray had no long term effect. someone suggested an ant bait that would be taken back to the colony and eliminate the colony and the queen. this seemed to do that....theyre gone. at 2 pounds i now have enough to last a very long time.... 2 ounces would have done the trick and then some.,10/22/2021,74,1,0,0,1,1,-1,0,1,1,0,0,0,0,0
60,Garden,493,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-11-10T00:00:00,2021,11,45,Did the job!,This performed just as the reviews stated. 24 hours after a sprinkle the ant mound is deflated! After 3 months I noticed they still have not returned!,organic reviews,20.59,5,0,0,0,No,this performed just as the reviews stated. 24 hours after a sprinkle the ant mound is deflated! after 3 months i noticed they still have not returned!,11/10/2021,27,1,0,0,1,1,-1,0,1,1,1,0,0,0,0
61,Garden,502,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-06-15T00:00:00,2021,6,24,Works great.,Folloed the instructions red ants were gone really quickly thank you.,organic reviews,20.59,5,0,0,0,No,folloed the instructions red ants were gone really quickly thank you.,6/15/2021,11,1,0,1,1,1,1,0,1,1,1,0,0,0,0
62,Garden,514,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-11-23T00:00:00,2021,11,47,"Works great, better than anything else Ive used","Other products (white powder) just seemed to cause the ants to move to another location, this product kills the ants, you never see them again. Just sprinkle a few crystals, and the ants will be gone (for good) in a few days.",organic reviews,20.59,5,0,0,0,No,"other products (white powder) just seemed to cause the ants to move to another location, this product kills the ants, you never see them again. just sprinkle a few crystals, and the ants will be gone (for good) in a few days.",11/23/2021,42,1,0,1,1,1,-1,1,1,1,1,0,0,0,0
63,Garden,517,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-07-12T00:00:00,2021,7,28,Easy Ant bait,I like this product to kill ants because I dont have to add water. You simply pour on the ant site and it kills the ants.,organic reviews,20.59,5,0,0,0,No,i like this product to kill ants because i dont have to add water. you simply pour on the ant site and it kills the ants.,7/12/2021,26,1,0,1,0,0,1,0,1,1,1,0,0,0,0
64,Garden,519,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-06-07T00:00:00,2021,6,23,Excellent product,This chem works really fast. Sprinkled approx a tablespoon in and around mound and all dead within 48-72 hours.,organic reviews,20.59,5,0,0,0,No,this chem works really fast. sprinkled approx a tablespoon in and around mound and all dead within 48-72 hours.,6/7/2021,19,1,0,0,1,1,0,0,1,1,0,0,0,0,0
65,Garden,522,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-11-18T00:00:00,2021,11,46,It will kill!,I use this product on fire ants and always rake the top of the mound surface off to upset the fire ants for fast results then sprinkle the top of the mound and they will attack the bait. They will take it into the mound where they and the queen will feed. Game over!,organic reviews,20.59,5,0,0,0,No,i use this product on fire ants and always rake the top of the mound surface off to upset the fire ants for fast results then sprinkle the top of the mound and they will attack the bait. they will take it into the mound where they and the queen will feed. game over!,11/18/2021,54,1,0,0,1,0,0,1,1,1,1,0,0,0,0
66,Garden,523,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-06-09T00:00:00,2021,6,23,Does a great job,I had tried other insecticides with mixed results.This did the job. End of story.,organic reviews,20.59,5,0,0,0,No,i had tried other insecticides with mixed results.this did the job. end of story.,6/9/2021,14,1,0,0,1,0,0,0,1,1,1,0,0,0,0
67,Garden,526,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-06-30T00:00:00,2021,6,26,Only ant product i will use from now on.,"I live in the desert in Southern California.It works on ALL kinds of ants, the same day of application. Crazy ants, carpenter ants, red ants ( big and small). Productvis great. Long lasting too.",organic reviews,20.59,5,0,0,0,No,"i live in the desert in southern california.it works on all kinds of ants, the same day of application. crazy ants, carpenter ants, red ants ( big and small). productvis great. long lasting too.",6/30/2021,34,1,0,1,1,1,1,0,1,1,1,0,0,0,0
68,Garden,532,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-09-01T00:00:00,2021,9,35,Amazing,"When applied the ants look like hogs going to trough. Serving up the queen as much as she can eat, all dead in a matter of a few hours.",organic reviews,20.59,5,0,0,0,No,"when applied the ants look like hogs going to trough. serving up the queen as much as she can eat, all dead in a matter of a few hours.",9/1/2021,29,1,0,0,1,1,-1,0,0,1,0,0,0,0,0
69,Garden,542,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-07-23T00:00:00,2021,7,29,Android works well on fire ants,Came on time and Amdro works well in the south,organic reviews,20.59,5,0,0,0,No,came on time and amdro works well in the south,7/23/2021,10,1,0,0,1,1,1,0,1,1,1,0,0,0,0
70,Garden,549,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-07-28T00:00:00,2021,7,30,Here today gone tomorrow,"Holy shoot, this stuff actually worked again. Having had a bad red ant infestation, I was slowing seeing black ants approaching my inner defense. Sprinkled these around the yard and outside parameter, it almost single-handedly got rid of these pests.I was using ant bait earlier and while it did attract the ants, it seemed like it was doing nothing after well over a month of use. This got rid of the problem within the weekend.",organic reviews,20.59,5,0,0,0,No,"holy shoot, this stuff actually worked again. having had a bad red ant infestation, i was slowing seeing black ants approaching my inner defense. sprinkled these around the yard and outside parameter, it almost single-handedly got rid of these pests.i was using ant bait earlier and while it did attract the ants, it seemed like it was doing nothing after well over a month of use. this got rid of the problem within the weekend.",7/28/2021,75,1,0,1,1,1,1,0,1,1,1,0,0,0,0
71,Garden,555,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-08-25T00:00:00,2021,8,34,YES,Got rid or our fire ants and they werent as bad the next year! must buy!,organic reviews,20.59,5,0,0,0,No,got rid or our fire ants and they werent as bad the next year! must buy!,8/25/2021,16,1,0,0,1,0,1,1,1,1,0,0,0,0,0
72,Garden,573,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-09-09T00:00:00,2021,9,36,WOW !!,(Live in South Carolina)Sprinkled it very lightly right from the container around 2 dozen mounds yesterday afternoon. Immediately the little buggers were scarfing them up and taking them down to mamma. Packaging says within 2 weeks it works ?? - checked 2 hours later - DEAD !! Not an ant to be seen - plus the mound itself had a milky color to it. Buy it !!!,organic reviews,20.59,5,0,0,0,No,(live in south carolina)sprinkled it very lightly right from the container around 2 dozen mounds yesterday afternoon. immediately the little buggers were scarfing them up and taking them down to mamma. packaging says within 2 weeks it works ?? - checked 2 hours later - dead !! not an ant to be seen - plus the mound itself had a milky color to it. buy it !!!,9/9/2021,67,1,0,1,0,1,0,1,1,1,0,0,0,0,0
73,Garden,578,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-11-07T00:00:00,2021,11,44,It works!!!,It literally took one day!!!-,organic reviews,20.59,5,0,0,0,No,it literally took one day!!!-,11/7/2021,5,1,0,0,0,1,0,0,1,1,1,0,0,0,0
74,Garden,580,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-08-09T00:00:00,2021,8,32,kills ants,kills ants quickly,organic reviews,20.59,5,0,0,0,No,kills ants quickly,8/9/2021,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0
75,Garden,581,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-10-22T00:00:00,2021,10,42,Mmdro fire ant killer,"Most all the yard ant killers just get them to move the nest, the anthill home moves somewhere else in the yard, Amdro kills the nest and they do not move to another spot, and it does not take much to kill them. The only yard ant killer that really works.",organic reviews,20.59,5,0,0,0,No,"most all the yard ant killers just get them to move the nest, the anthill home moves somewhere else in the yard, amdro kills the nest and they do not move to another spot, and it does not take much to kill them. the only yard ant killer that really works.",10/22/2021,51,1,0,0,1,1,0,0,0,0,0,0,0,0,0
76,Garden,582,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-06-20T00:00:00,2021,6,24,This is most likely counterfeit product.,I have used this product before (purchased elsewhere) and it has worked exactly as advertised. I bought 6 pounds of this product from Amazon and it did absolutely nothing. My suspicions are that it is a counterfeit product or a mistake was made in the manufacturing process. ****** BEWARE ********,organic reviews,20.59,1,0,0,0,No,i have used this product before (purchased elsewhere) and it has worked exactly as advertised. i bought 6 pounds of this product from amazon and it did absolutely nothing. my suspicions are that it is a counterfeit product or a mistake was made in the manufacturing process. ****** beware ********,6/20/2021,50,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0
77,Garden,587,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-07-23T00:00:00,2021,7,29,Thank you.,Havent needed to use yet but expect that it will definitely do the job.,organic reviews,20.59,4,0,0,0,No,havent needed to use yet but expect that it will definitely do the job.,7/23/2021,14,0,0,0,1,0,1,0,1,1,1,0,0,0,0
78,Garden,601,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-07-27T00:00:00,2021,7,30,Wow!!! Killed 4 large ant mounds in hours.,Works very very well with minimal product.,organic reviews,20.59,5,0,0,0,No,works very very well with minimal product.,7/27/2021,7,1,0,0,1,1,1,0,1,1,1,0,0,0,0
79,Garden,602,AMDRO Fire Ant Bait 2lb,https://www.amazon.com/dp/B002FYMTB2,Amazon,Amdro,B002FYMTB2,B002FYMTB2,No,2021-09-28T00:00:00,2021,9,39,Very good product,I had numerous fire ant mounds. Id kill them with the direct insecticide but they would pop up again and again. I used this product on three mounds and left for 6 days. I just got in and there are no mounds. I recommend this product for sure.,organic reviews,20.59,5,0,0,0,No,i had numerous fire ant mounds. id kill them with the direct insecticide but they would pop up again and again. i used this product on three mounds and left for 6 days. i just got in and there are no mounds. i recommend this product for sure.,9/28/2021,48,1,0,0,1,1,-1,0,0,1,0,0,0,0,0
