,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,sentiment,efficient,effective,cost,ease of use,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,max,align_type,other_m
32,Garden,67870,"Expert Gardener Weed & Feed Lawn Fertilizer & Weed Control, Covers 15,000 sq. ft.",https://www.walmart.com//ip/Expert-Gardener-Weed-Feed-Lawn-Fertilizer-Weed-Control-Covers-15-000-sq-ft/935904830?selected=true,Walmart,ExpertGardener,935904830,603561302,No,2021-08-16 0:00:00,2021,8,33,Better than name brands..good value,Better than average. After treatment did no see too many broadleaf weeds. Applied this after treatment for nutsedge and POA Annua in the spring and pre emergent in Feb.,organic reviews,38.74,3,0,0,0,No,better than average. after treatment did no see too many broadleaf weeds. applied this after treatment for nutsedge and poa annua in the spring and pre emergent in feb.,2021-08-16,Positive,1.0,1.0,0.0,0.0,positive,,efficient,effective,ease of use,0.996648371219635,"('', 'efficient', 'effective', 'ease of use', '')",
33,Garden,150227,"Expert Gardener All-Purpose Water Soluble Plant Food Fertilizer, 1.5 lb.",https://www.walmart.com//ip/Expert-Gardener-All-Purpose-Water-Soluble-Plant-Food-24-8-16-Fertilizer-1-5-lbs/665863403?selected=true,Walmart,ExpertGardener,665863403,665863403,Yes,2022-06-23 0:00:00,2022,6,25,Great deal!,"Not sure what the negative reviews are about.You threw away the packaging and are complaining there nos instructions? Have you tried not throwing away the packaging? :)""I burned my plants"" - You didnt measure appropriately""This stuff is blue""Would you prefer pink? Or clear? Why does that matter?This is a GREAT deal on a decent fertilizer which WHEN APPLIED PER THE INSTRUCTIONS works great and makes plants happy.",organic reviews,2.97,5,0,0,0,No,"not sure what the negative reviews are about.you threw away the packaging and are complaining there nos instructions? have you tried not throwing away the packaging? :)""i burned my plants"" - you didnt measure appropriately""this stuff is blue""would you prefer pink? or clear? why does that matter?this is a great deal on a decent fertilizer which when applied per the instructions works great and makes plants happy.",2022-06-23,Positive,1.0,1.0,0.0,1.0,negative,,,effective,ease of use,0.9894790053367615,"('', '', 'effective', 'ease of use', '')",
34,Garden,67477,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 2 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-2-cu-ft-Bag/112134279?selected=true,Walmart,ExpertGardener,112134279,112490018,Yes,2021-06-08 0:00:00,2021,6,23,Half is Mulch and Covered in Mushrooms,"This had mushrooms around the edges from built up moisture and half of it was mulch so my window garden bed has big pieces of wood chips throughout it. I didnt think it would be too bad at first, but its getting annoying the more I sift through it with my hands. Theres little green balls that look like beads of plastic, but I couldnt find anywhere on the bag where it explained what these were.",organic reviews,9.97,1,0,0,0,No,"this had mushrooms around the edges from built up moisture and half of it was mulch so my window garden bed has big pieces of wood chips throughout it. i didnt think it would be too bad at first, but its getting annoying the more i sift through it with my hands. theres little green balls that look like beads of plastic, but i couldnt find anywhere on the bag where it explained what these were.",2021-06-08,Neutral,0.0,1.0,0.0,0.0,negative,,,,,0.1385175883769989,"('', '', '', '', 'other')",other
35,Garden,74439,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 1 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-1-cu-ft-Bag/112490018?selected=true,Walmart,ExpertGardener,112490018,112490018,Yes,2022-02-23 0:00:00,2022,2,8,Quality soil at a competitive price,"I liked the texture of Expert Gardener potting mix. Im a new gardener and previously had only used potting soil from the dollartree cause I mistakenly thought dirt was dirt why am I going to spend extra, I was definitely wrong. Right away, I noticed the texture of this soil is more uniform and looks nutritious for plants compared to cheap dollartree soil. The dollartree soil had big pieces of wood throughout which wasnt good for planting seedlings. Expert gardener states that you can use for both inside and outside plants which I need. Also, Expert Gardener claims that it helps grow bigger plants with more blooms. The price was competitive and it looks like a quality product. I received product reimbursement in exchange for my honest revi...",organic reviews,7.48,5,0,0,0,No,"i liked the texture of expert gardener potting mix. im a new gardener and previously had only used potting soil from the dollartree cause i mistakenly thought dirt was dirt why am i going to spend extra, i was definitely wrong. right away, i noticed the texture of this soil is more uniform and looks nutritious for plants compared to cheap dollartree soil. the dollartree soil had big pieces of wood throughout which wasnt good for planting seedlings. expert gardener states that you can use for both inside and outside plants which i need. also, expert gardener claims that it helps grow bigger plants with more blooms. the price was competitive and it looks like a quality product. i received product reimbursement in exchange for my honest revi...",2022-02-23,Positive,0.0,1.0,1.0,0.0,positive,cost,efficient,effective,ease of use,0.9878959059715271,"('cost', 'efficient', 'effective', 'ease of use', '')",
36,Garden,150472,"Expert Gardener Weed & Feed Lawn Fertilizer & Weed Control, Covers 15,000 sq. ft.",https://www.walmart.com//ip/Expert-Gardener-Weed-Feed-Lawn-Food-Fertilizer-Weed-Control-39-2lbs-Covers-15-000-sq-ft/935904830?selected=true,Walmart,ExpertGardener,935904830,935904830,Yes,2022-06-18 0:00:00,2022,6,24,Much cheaper than brand name.,"I havent used this bag yet but have used it in the past and it worked fine. Much cheaper than brand name. The store was out at the time, but delivered the same day at no additional charge to me. The delivery gal was great and lifted this heavy bag to my garage door.",organic reviews,34.97,5,0,0,0,No,"i havent used this bag yet but have used it in the past and it worked fine. much cheaper than brand name. the store was out at the time, but delivered the same day at no additional charge to me. the delivery gal was great and lifted this heavy bag to my garage door.",2022-06-18,Positive,0.0,0.0,1.0,0.0,positive,cost,efficient,effective,ease of use,0.9945982098579407,"('cost', 'efficient', 'effective', 'ease of use', '')",
37,Garden,67517,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 2 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-2-cu-ft-Bag/112134279?selected=true,Walmart,ExpertGardener,112134279,112490018,Yes,2021-07-27 0:00:00,2021,7,30,potting soil,Pretty decent potting soil - for the price,organic reviews,9.97,5,0,0,0,No,pretty decent potting soil - for the price,2021-07-27,Neutral,0.0,1.0,1.0,0.0,positive,cost,efficient,effective,,0.9911351799964905,"('cost', 'efficient', 'effective', '', '')",
38,Garden,90606,"Expert Gardener Lawn Fertilizer, Plus 2% Iron, Covers 15,000 sq. ft.",https://www.walmart.com//ip/Expert-Gardener-Lawn-Food-Fertilizer-Plus-2-Iron-Covers-15-000-sq-ft/595641402?selected=true,Walmart,ExpertGardener,595641402,595641402,Yes,2022-04-11 0:00:00,2022,4,15,Good for the price,The size of the fertilizer grains is quite large compared to Scotts for example which may limit some effectiveness unless you get rain or water a lot. The results seem to be slower than Scotts. But the price is more attractive.,organic reviews,34.88,4,0,0,0,No,the size of the fertilizer grains is quite large compared to scotts for example which may limit some effectiveness unless you get rain or water a lot. the results seem to be slower than scotts. but the price is more attractive.,2022-04-11,Neutral,0.0,0.0,1.0,0.0,neutral,cost,,,,0.9099430441856384,"('cost', '', '', '', '')",
39,Garden,68092,Expert Gardener Sun & Shade Grass Seed Southern Mix; 7 lb.,https://www.walmart.com/ip/Expert-Gardener-Sun-Shade-Grass-Seed-Southern-Mix-7-lb/484325100,Walmart,ExpertGardener,484325100,274168974,No,2021-07-01 0:00:00,2021,7,26,,Bought planted watered and it came up. Bought another bag watered and came up. Now its all dead??? Not sure why,organic reviews,14.96,2,0,0,0,No,bought planted watered and it came up. bought another bag watered and came up. now its all dead??? not sure why,2021-07-01,Negative,0.0,0.0,0.0,0.0,negative,cost,,effective,,0.8692203760147095,"('cost', '', 'effective', '', '')",
40,Garden,70968,"Expert Gardener Tall Fescue Drought Resistant Grass Seed, 20 lbs.",https://www.walmart.com//ip/Expert-Gardener-Tall-Fescue-Drought-Resistant-Grass-Seed-Mixture-20-lb/484564577?selected=true,Walmart,ExpertGardener,484564577,484564577,Yes,2021-12-05 0:00:00,2021,12,48,Good quantity,Large enough pkg to do extensive re-seeding.,organic reviews,49.84,5,0,0,0,No,large enough pkg to do extensive re-seeding.,2021-12-05,Neutral,0.0,0.0,0.0,0.0,neutral,,,effective,,0.9493700265884399,"('', '', 'effective', '', '')",
41,Garden,150584,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 2 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-2-cu-ft-Bag/112134279?selected=true,Walmart,ExpertGardener,112134279,112490018,Yes,2022-05-26 0:00:00,2022,5,21,Worst product ever,Worst product ever. It was more chunky wood pieces then compost/dirt. Mold grew and killed off every plant it was placed on. This includes indoors and out. We topped off our cactus and succulents. Theses were old plants inherited 32 years ago. Just gone. Im literally crying over dead plants.,organic reviews,11.97,1,0,0,0,No,worst product ever. it was more chunky wood pieces then compost/dirt. mold grew and killed off every plant it was placed on. this includes indoors and out. we topped off our cactus and succulents. theses were old plants inherited 32 years ago. just gone. im literally crying over dead plants.,2022-05-26,Negative,0.0,0.0,0.0,0.0,negative,cost,,,,0.7215275168418884,"('cost', '', '', '', '')",
42,Garden,72752,Expert Gardener Citrus Plant Food Fertilizer 6-4-6; 3.5 lbs.,https://www.walmart.com//ip/Expert-Gardener-Citrus-Plant-Food-Fertilizer-6-4-6-3-5-lbs/870632402?selected=true,Walmart,ExpertGardener,870632402,870632402,Yes,2022-01-28 0:00:00,2022,1,4,Affordable plant food!,This product does exactly what is says it will do. We have a lemon tree and Im very confident after putting this around it that it will help it to grow even larger and give wonderful lemons!! I received product reimbursement in exchange for my honest review.,organic reviews,4.68,5,0,0,0,No,this product does exactly what is says it will do. we have a lemon tree and im very confident after putting this around it that it will help it to grow even larger and give wonderful lemons!! i received product reimbursement in exchange for my honest review.,2022-01-28,Positive,0.0,1.0,0.0,1.0,positive,,efficient,effective,ease of use,0.9987579584121704,"('', 'efficient', 'effective', 'ease of use', '')",
43,Garden,74403,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 1 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-1-cu-ft-Bag/112490018?selected=true,Walmart,ExpertGardener,112490018,112490018,Yes,2022-02-22 0:00:00,2022,2,8,Good product for affordable price,"I purchased a bag of Expert Gardener Potting mix and so far happy with my purchase. The soil feels moist and soft, it is a regionally formulated. There are tips on the package how much soil do you need according to a pot size. The mix is good for planting indoors and outdoor plants. I received product reimbursement in exchange for my honest review.",organic reviews,7.48,4,0,0,0,No,"i purchased a bag of expert gardener potting mix and so far happy with my purchase. the soil feels moist and soft, it is a regionally formulated. there are tips on the package how much soil do you need according to a pot size. the mix is good for planting indoors and outdoor plants. i received product reimbursement in exchange for my honest review.",2022-02-22,Positive,0.0,1.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.9942813515663147,"('cost', 'efficient', 'effective', 'ease of use', '')",
44,Garden,72741,Expert Gardener Citrus Plant Food Fertilizer 6-4-6; 3.5 lbs.,https://www.walmart.com//ip/Expert-Gardener-Citrus-Plant-Food-Fertilizer-6-4-6-3-5-lbs/870632402?selected=true,Walmart,ExpertGardener,870632402,870632402,Yes,2022-01-29 0:00:00,2022,1,4,,this is a great fertilizer. I used it on my Florida orange tree and really helped make the oranges sweet and juicy.I received product reimbursement in exchange for my honest review.,organic reviews,4.68,5,0,0,0,No,this is a great fertilizer. i used it on my florida orange tree and really helped make the oranges sweet and juicy.i received product reimbursement in exchange for my honest review.,2022-01-29,Positive,0.0,1.0,0.0,0.0,positive,,efficient,effective,,0.9979714751243591,"('', 'efficient', 'effective', '', '')",
45,Garden,74326,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 8 qt. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-8-qt-Bag/114494649?selected=true,Walmart,ExpertGardener,114494649,112490018,Yes,2022-02-22 0:00:00,2022,2,8,Top quality potting mix ! for a great price,Purchased this soil to re-plant my indoor house plants. I loved it so much that I decided to go and purchase more to do my outdoor plants as well. all plants are thriving and look great. This is a great potting mix for an even better price.,organic reviews,3.93,5,0,0,0,No,purchased this soil to re-plant my indoor house plants. i loved it so much that i decided to go and purchase more to do my outdoor plants as well. all plants are thriving and look great. this is a great potting mix for an even better price.,2022-02-22,Positive,0.0,1.0,1.0,0.0,positive,cost,efficient,effective,ease of use,0.9973123669624329,"('cost', 'efficient', 'effective', 'ease of use', '')",
