,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use,effective,efficient,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,naive_cost,naive_efficient,naive_effective,naive_easeofuse
27606,Garden,143538,Image Herbicide for St. Augustinegrass & Centipedegrass Concentrate,https://www.lowes.com/pd/IMAGE-Southern-Lawn-32-fl-oz-Concentrated-Lawn-Weed-Killer/1000595001,Lowes,ImageforWeeds,1000595001,1000595001,No,2022-06-28T00:00:00,2022,6,26,Kills weeds dead,"[This review was collected as part of a promotion.] The Image for Weeds Southern Lawn worked great at controlling and killing weeds in my lawn. The product was very easy to mix and spray. The effects took a few days to start, but then it really took off and killed most of the weeds. A second application may be necessary.",syndicated reviews,14.18,5,3,0,0,Yes,"[this review was collected as part of a promotion.] the image for weeds southern lawn worked great at controlling and killing weeds in my lawn. the product was very easy to mix and spray. the effects took a few days to start, but then it really took off and killed most of the weeds. a second application may be necessary.",6/28/2022,60,-1,0.0,1.0,1.0,0.0,1,0,1,1,1,0,0,0,0
26005,Garden,141937,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-20T00:00:00,2022,6,25,Super easy,[This review was collected as part of a promotion.] WOW!!! This product worked so fast and so easy to use. I sprayed it on at night and let it soak over night and it killed all of the crabgrass and weeds. I was shocked that it worked so fast and it didnt harm the good grass!!,syndicated reviews,15.47,5,5,0,0,Yes,[this review was collected as part of a promotion.] wow!!! this product worked so fast and so easy to use. i sprayed it on at night and let it soak over night and it killed all of the crabgrass and weeds. i was shocked that it worked so fast and it didnt harm the good grass!!,6/20/2022,56,-1,0.0,1.0,1.0,1.0,1,0,1,1,1,0,0,0,0
25957,Garden,141889,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-22T00:00:00,2022,6,25,Image Lawn Weed and Crabgrass Killer Ready!,[This review was collected as part of a promotion.] First let me say that I was given this product at no cost to me for my honest review. I was very excited to receive and try this product but with the recent heat wave I had to wait....sigh .... A few days had passed and FINALLY I was able to use this product on my yard. This product has a strong smell to it and requires a water hose to attach to it to be able to spray. The bottle itself is light weight and easy to use. I sprayed around my deck to see if it would help kill the weeds and then around the yard for the crabgrass. Within a few hours everything started turning colors from green to brown so this product was doing what it says it does and that is kill the weeds and crabgrass. I would recommend this product... For now I dont have to carry a heavy spay mix around my yard and I can use more by adding my own water since it is concentrated. I can honestly say Yes to giving this product a 5 star review and relax now that the weeds are gone and i didnt have to get on my knees and pull the weeds out!,syndicated reviews,15.47,5,2,0,0,Yes,[this review was collected as part of a promotion.] first let me say that i was given this product at no cost to me for my honest review. i was very excited to receive and try this product but with the recent heat wave i had to wait....sigh .... a few days had passed and finally i was able to use this product on my yard. this product has a strong smell to it and requires a water hose to attach to it to be able to spray. the bottle itself is light weight and easy to use. i sprayed around my deck to see if it would help kill the weeds and then around the yard for the crabgrass. within a few hours everything started turning colors from green to brown so this product was doing what it says it does and that is kill the weeds and crabgrass. i would recommend this product... for now i dont have to carry a heavy spay mix around my yard and i can use more by adding my own water since it is concentrated. i can honestly say yes to giving this product a 5 star review and relax now that the weeds are gone and i didnt have to get on my knees and pull the weeds out!,6/22/2022,218,-1,0.0,1.0,1.0,0.0,1,1,1,1,1,0,0,0,0
2427,Garden,21040,Image for Weeds Southern Lawn Weed Killer for St. Augustinegrass and Centipedegrass Ready-to-Spray,http://www.homedepot.com/p/t/303594294,Homedepot,ImageforWeeds,303594294,303594294,Yes,2021-09-27T00:00:00,2021,9,39,"Great product, terrible applicator","The product does a great job on our St. Aug lawn, but the new purple ""squarish"" applicator doesnt work.  It filled the bottle with water and I have no idea if it sprayed any product at all.  I now have a watered down bottle of some amount of herbicide.",organic reviews,11.97,2,0,0,0,No,"the product does a great job on our st. aug lawn, but the new purple ""squarish"" applicator doesnt work.  it filled the bottle with water and i have no idea if it sprayed any product at all.  i now have a watered down bottle of some amount of herbicide.",9/27/2021,51,-1,0.0,1.0,1.0,0.0,-1,0,0,0,0,0,0,0,0
175,Garden,1750,IMAGE Noxall 10 lb,https://www.amazon.com/dp/B000A0L4KK,Amazon,ImageforWeeds,B000A0L4KK,B000A0L4KK,No,2021-06-01T00:00:00,2021,6,22,"Works, apply early.","Works in my garden walk ways, they are pebbles.",organic reviews,0.0,5,0,0,0,No,"works in my garden walk ways, they are pebbles.",6/1/2021,9,-1,0.0,0.0,1.0,0.0,0,0,1,1,1,0,0,0,0
25899,Garden,141831,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-13T00:00:00,2022,6,24,"Im sure it works, but...","[This review was collected as part of a promotion.] I was excited to receive this free product in exchange for a review and Im sure it works great, but unfortunately I received this in June in Texas and the product requires the temperature to be below 90 F. Therefore, I will be unable to actually use the product before the season changes from Summer to Not-Quite Summer in October here in Texas.",syndicated reviews,15.47,4,0,0,0,Yes,"[this review was collected as part of a promotion.] i was excited to receive this free product in exchange for a review and im sure it works great, but unfortunately i received this in june in texas and the product requires the temperature to be below 90 f. therefore, i will be unable to actually use the product before the season changes from summer to not-quite summer in october here in texas.",6/13/2022,72,-1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
25985,Garden,141917,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-13T00:00:00,2022,6,24,Great product and really increased my yards health!,"[This review was collected as part of a promotion.] I had clover leaves, crab grass, and grass stickers all over my yard - it was beginning to take over! I tried this Central Garden & Pet - Image Lawn Weed and Crabgrass Killer Ready-To-Spray on my yard and it worked absolute wonders! It was super easy to attach to my hose and spread throughout my yard. I have a pretty large yard, so I was also impressed with how far this product spread. Within 2 days, the product began working to eradicate all my weed issues. My yard has been looking green and plush ever since - I will be using this product annually to help keep my yard looking great! I would recommend!",syndicated reviews,15.47,5,1,0,0,Yes,"[this review was collected as part of a promotion.] i had clover leaves, crab grass, and grass stickers all over my yard - it was beginning to take over! i tried this central garden & pet - image lawn weed and crabgrass killer ready-to-spray on my yard and it worked absolute wonders! it was super easy to attach to my hose and spread throughout my yard. i have a pretty large yard, so i was also impressed with how far this product spread. within 2 days, the product began working to eradicate all my weed issues. my yard has been looking green and plush ever since - i will be using this product annually to help keep my yard looking great! i would recommend!",6/13/2022,124,-1,0.0,1.0,1.0,1.0,1,0,1,1,1,0,0,0,0
2317,Garden,19474,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/t/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2021-06-01T00:00:00,2021,6,22,Worked fast and did it kill my grass....,Worked fast and did it kill my grass.,organic reviews,14.97,5,0,0,0,No,worked fast and did it kill my grass.,6/1/2021,8,-1,0.0,0.0,1.0,1.0,-1,1,0,1,0,0,0,0,0
19960,Garden,131540,Image Kills Nutsedge Ready-to-Spray,http://www.homedepot.com/p/100175861,Homedepot,ImageforWeeds,100598623,100175861,Yes,2022-05-31T00:00:00,2022,5,22,"I primarily purchased this product to kill wild garlic/onions, and...","I primarily purchased this product to kill wild garlic/onions, and then Nutsedge when it rears its ugly head. This product was very effective on most of the broadleaf weeds, but didnt touch the wild onions. We will see how it performs on the Nutsedge when it comes up this season.",organic reviews,22.26,4,0,0,0,No,"i primarily purchased this product to kill wild garlic/onions, and then nutsedge when it rears its ugly head. this product was very effective on most of the broadleaf weeds, but didnt touch the wild onions. we will see how it performs on the nutsedge when it comes up this season.",5/31/2022,50,-1,0.0,0.0,1.0,0.0,0,1,0,1,0,0,0,0,0
25900,Garden,141832,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-20T00:00:00,2022,6,25,Broad range killer,"[This review was collected as part of a promotion.] If you are looking for a broad range weed killer, this is for you! Super easy to use by just spraying on your lawn, no need to throw dry granules everywhere then water them in. This is a one step weed killer. This kills a broad range of ""weeds"". I use that term in quotes as dandelion (while technically a weed, unless you planted it) has great medicinal purposes and is useful for pollinators and not something Id like to kill off. However, I did have an area where I needed the weeds gone (as I had already killed off the grass) and this worked like a charm.",syndicated reviews,15.47,4,0,0,0,Yes,"[this review was collected as part of a promotion.] if you are looking for a broad range weed killer, this is for you! super easy to use by just spraying on your lawn, no need to throw dry granules everywhere then water them in. this is a one step weed killer. this kills a broad range of ""weeds"". i use that term in quotes as dandelion (while technically a weed, unless you planted it) has great medicinal purposes and is useful for pollinators and not something id like to kill off. however, i did have an area where i needed the weeds gone (as i had already killed off the grass) and this worked like a charm.",6/20/2022,117,-1,0.0,1.0,1.0,1.0,1,0,1,1,1,0,0,0,0
20706,Garden,132392,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-05-19T00:00:00,2022,5,20,It is very slow to work.  I find I...,It is very slow to work.  I find I have to use it several times before it works.  If there was another product to use I would switch.,organic reviews,15.47,3,0,0,0,No,it is very slow to work.  i find i have to use it several times before it works.  if there was another product to use i would switch.,5/19/2022,30,-1,0.0,0.0,0.0,1.0,-1,0,0,0,0,0,0,0,0
4943,Garden,56415,Image All-In-One Weed Killer Ready-to-Spray,https://www.lowes.com/pd/IMAGE-All-In-One-24-oz-Lawn-Weed-Killer/999990274,Lowes,ImageforWeeds,999990274,999990274,No,2021-07-13T00:00:00,2021,7,28,Amazing!,"[This review was collected as part of a promotion.] My yard is mainly weeds and this has worked immediately. I accidentally sprayed my flowers and some did die, so I would advise not to do that. Lol. I definitely recommend this product.",syndicated reviews,20.98,5,0,0,0,Yes,"[this review was collected as part of a promotion.] my yard is mainly weeds and this has worked immediately. i accidentally sprayed my flowers and some did die, so i would advise not to do that. lol. i definitely recommend this product.",7/13/2021,42,-1,0.0,0.0,1.0,1.0,1,0,1,1,1,0,0,0,0
25989,Garden,141921,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-13T00:00:00,2022,6,24,Crabgrass killer,[This review was collected as part of a promotion.] We had tons of crabgrass in my damp areas between my garage and main home. Central definitely helped clear up my less beautiful areas of my yard. I love this product!,syndicated reviews,15.47,5,0,0,0,Yes,[this review was collected as part of a promotion.] we had tons of crabgrass in my damp areas between my garage and main home. central definitely helped clear up my less beautiful areas of my yard. i love this product!,6/13/2022,40,-1,0.0,0.0,1.0,0.0,1,0,1,1,1,0,0,0,0
17015,Garden,110589,Image Kills Nutsedge Concentrate,http://www.homedepot.com/p/100175861,Homedepot,ImageforWeeds,100175861,100175861,Yes,2022-04-27T00:00:00,2022,4,17,Good for yard maintenance....,Good for yard maintenance.,organic reviews,20.47,5,0,0,0,No,good for yard maintenance.,4/27/2022,4,-1,0.0,0.0,1.0,0.0,1,0,1,1,0,0,0,0,0
7449,Garden,67321,Image All-In-One Weed Killer Concentrate,https://www.walmart.com//ip/Image-All-in-One-Lawn-Weed-Killer-Herbicide-24-oz-Concentrate/932621795?selected=true,Walmart,ImageforWeeds,932621795,932621795,No,2021-07-13T00:00:00,2021,7,28,It Really Works,[This review was collected as part of a promotion.] I have been a homeowner for over 30 years. I have used many types of weed/grass killers and I can honestly say this brand worked the best!,organic reviews,17.42,5,0,0,0,Yes,[this review was collected as part of a promotion.] i have been a homeowner for over 30 years. i have used many types of weed/grass killers and i can honestly say this brand worked the best!,7/13/2021,36,-1,0.0,0.0,1.0,0.0,1,0,1,1,1,0,0,0,0
26214,Garden,142146,IMAGE Lawn Weed & Crabgrass Killer Concentrate ,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670295,311670269,Yes,2022-06-20T00:00:00,2022,6,25,Super easy,[This review was collected as part of a promotion.] WOW!!! This product worked so fast and so easy to use. I sprayed it on at night and let it soak over night and it killed all of the crabgrass and weeds. I was shocked that it worked so fast and it didnt harm the good grass!!,syndicated reviews,13.47,5,5,0,0,Yes,[this review was collected as part of a promotion.] wow!!! this product worked so fast and so easy to use. i sprayed it on at night and let it soak over night and it killed all of the crabgrass and weeds. i was shocked that it worked so fast and it didnt harm the good grass!!,6/20/2022,56,-1,0.0,1.0,1.0,1.0,1,0,1,1,1,0,0,0,0
